"id_subj","group","n_trial","rt","acc","identity","pressed_key","link","block_order"
"CNTRL05","CTRL",167,0.5413,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",168,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",169,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",170,0.5689,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",171,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",172,0.4726,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",173,0.4849,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",174,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",175,NA,0,"go","","hsam_t1","other-first"
"CNTRL05","CTRL",176,0.6882,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",177,0.3917,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",178,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",179,0.5465,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",180,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",181,0.6136,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",182,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",183,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",184,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",185,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",186,0.4008,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",187,0.5488,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",188,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",189,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",190,0.558,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",191,0.4719,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",192,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",193,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",194,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",195,0.5849,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",196,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",197,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL05","CTRL",198,0.5309,1,"go","l","hsam_t1","other-first"
"CNTRL05","CTRL",199,0.6731,1,"go","a","hsam_t1","other-first"
"CNTRL05","CTRL",200,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",1,NA,0,"go","","hsam_t1","self-first"
"CNTRL07","CTRL",2,0.5117,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",3,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",4,0.7847,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",5,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",6,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",7,0.6293,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",8,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",9,0.5183,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",10,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",11,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",12,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",13,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",14,0.6508,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",15,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",16,0.4596,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",17,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",18,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",19,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",20,0.67,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",21,0.4553,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",22,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",23,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",24,0.6182,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",25,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",26,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",27,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",28,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",29,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",30,0.5521,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",31,0.4509,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",32,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",33,0.5346,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",34,0.4536,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",35,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",36,0.7022,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",37,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",38,0.717,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",39,0.4199,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",40,0.3945,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",41,0.4664,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",42,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",43,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",44,0.4293,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",45,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",46,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",47,0.3971,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",48,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",49,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",50,0.4578,0,"no-go","l","hsam_t1","self-first"
"CNTRL07","CTRL",51,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",52,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",53,0.5019,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",54,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",55,0.4674,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",56,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",57,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",58,0.6623,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",59,0.5519,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",60,NA,0,"go","","hsam_t1","self-first"
"CNTRL07","CTRL",61,0.8624,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",62,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",63,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",64,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",65,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",66,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",67,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",68,0.5621,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",69,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",70,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",71,0.4834,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",72,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",73,0.5865,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",74,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",75,0.416,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",76,0.4661,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",77,0.3873,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",78,0.3673,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",79,0.4976,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",80,0.397,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",81,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",82,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",83,0.5229,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",84,0.4275,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",85,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",86,0.4628,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",87,0.4431,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",88,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",89,0.4378,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",90,0.4315,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",91,0.4195,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",92,0.3953,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",93,0.4033,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",94,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",95,0.5656,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",96,0.4475,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",97,0.4488,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",98,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL07","CTRL",99,0.522,1,"go","a","hsam_t1","self-first"
"CNTRL07","CTRL",100,0.5242,1,"go","l","hsam_t1","self-first"
"CNTRL07","CTRL",101,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",102,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",103,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",104,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",105,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",106,NA,0,"go","","hsam_t1","other-first"
"CNTRL07","CTRL",107,0.6642,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",108,0.6792,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",109,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",110,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",111,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",112,0.6292,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",113,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",114,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",115,0.893,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",116,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",117,0.5943,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",118,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",119,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",120,0.4846,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",121,0.5787,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",122,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",123,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",124,0.3824,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",125,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",126,NA,0,"go","","hsam_t1","other-first"
"CNTRL07","CTRL",127,NA,0,"go","","hsam_t1","other-first"
"CNTRL07","CTRL",128,0.6515,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",129,0.4112,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",130,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",131,0.4323,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",132,0.5171,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",133,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",134,0.5021,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",135,0.4459,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",136,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",137,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",138,0.7624,0,"no-go","l","hsam_t1","other-first"
"CNTRL07","CTRL",139,0.5179,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",140,0.6288,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",141,0.5523,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",142,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",143,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",144,0.6933,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",145,NA,0,"go","","hsam_t1","other-first"
"CNTRL07","CTRL",146,0.9502,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",147,0.6949,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",148,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",149,0.5528,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",150,0.6666,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",151,0.5438,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",152,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",153,0.4518,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",154,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",155,0.3681,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",156,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",157,0.4837,0,"no-go","a","hsam_t1","other-first"
"CNTRL07","CTRL",158,0.4212,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",159,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",160,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",161,0.5119,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",162,0.5311,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",163,0.4966,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",164,0.5577,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",165,0.5461,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",166,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",167,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",168,0.4659,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",169,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",170,0.4723,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",171,0.4888,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",172,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",173,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",174,0.4094,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",175,0.4888,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",176,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",177,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",178,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",179,0.3586,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",180,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",181,0.5194,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",182,0.5235,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",183,0.6133,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",184,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",185,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",186,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",187,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",188,0.4953,1,"go","a","hsam_t1","other-first"
"CNTRL07","CTRL",189,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",190,0.3892,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",191,0.4897,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",192,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",193,0.4466,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",194,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",195,0.4671,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",196,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",197,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",198,0.4644,1,"go","l","hsam_t1","other-first"
"CNTRL07","CTRL",199,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL07","CTRL",200,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL08","CTRL",1,0.7289,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",2,0.3994,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",3,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",4,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",5,0.4191,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",6,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",7,0.4098,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",8,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",9,0.3891,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",10,0.4598,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",11,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",12,0.4074,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",13,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",14,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",15,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",16,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",17,0.4098,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",18,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",19,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",20,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",21,0.4224,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",22,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",23,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",24,0.4019,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",25,0.4255,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",26,0.4558,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",27,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",28,0.5066,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",29,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",30,0.3831,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",31,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",32,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",33,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",34,0.4113,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",35,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",36,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",37,0.5222,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",38,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",39,0.4099,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",40,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",41,0.4575,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",42,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",43,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",44,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",45,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",46,0.5487,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",47,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",48,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",49,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",50,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",51,0.4404,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",52,0.4342,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",53,0.4164,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",54,0.4006,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",55,0.4657,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",56,0.4646,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",57,0.4703,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",58,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",59,0.4314,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",60,0.4087,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",61,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",62,0.4117,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",63,0.3621,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",64,0.3602,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",65,NA,0,"go","","hsam_q2","other-first"
"CNTRL08","CTRL",66,0.4917,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",67,0.444,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",68,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",69,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",70,0.4006,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",71,0.4613,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",72,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",73,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",74,0.5813,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",75,0.3962,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",76,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",77,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",78,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",79,0.4343,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",80,0.3723,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",81,0.3851,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",82,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",83,0.5488,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",84,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",85,0.4948,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",86,0.3849,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",87,0.4207,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",88,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",89,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",90,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",91,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",92,0.4627,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",93,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",94,0.5261,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",95,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",96,0.3733,1,"go","l","hsam_q2","other-first"
"CNTRL08","CTRL",97,NA,0,"go","","hsam_q2","other-first"
"CNTRL08","CTRL",98,0.4373,1,"go","a","hsam_q2","other-first"
"CNTRL08","CTRL",99,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",100,NA,1,"no-go","","hsam_q2","other-first"
"CNTRL08","CTRL",101,0.3911,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",102,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",103,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",104,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",105,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",106,0.4517,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",107,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",108,0.3334,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",109,0.3976,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",110,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",111,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",112,0.4726,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",113,0.4976,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",114,0.3851,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",115,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",116,0.37,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",117,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",118,0.388,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",119,0.3833,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",120,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",121,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",122,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",123,0.5033,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",124,0.4176,1,"go","l","hsam_q2","self-first"
"CNTRL08","CTRL",125,0.3745,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",126,0.4213,1,"go","a","hsam_q2","self-first"
"CNTRL08","CTRL",127,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",128,NA,1,"no-go","","hsam_q2","self-first"
"CNTRL08","CTRL",129,NA,1,"no-go","","hsam_q2","self-first"
